transaction_reference_id,party_role,parsed_name,parsed_address_street_name,parsed_address_street_number,parsed_address_postal_code,parsed_address_city,party_iban,party_phone,external_id,account_id,transaction_date,provi_id
5346,1,6063,3228,4827,4665,5794,4931,5943,25024406,21489,119,5346
7287,0,5397,2363,4149,5358,1212,4920,4821,35027944,29094,74,7287
2166,0,3613,4768,4827,5358,5201,1811,6031,25004935,27299,130,2166
3222,1,1220,4055,163,5358,181,2138,4343,25026388,28972,129,3222
2990,0,5017,3452,1993,828,6388,4931,6031,25023453,29179,337,2990
8879,1,3764,1179,2574,687,831,4010,6031,90001804,29131,414,8879
10501,1,1530,1058,1463,5358,4140,24,6031,10448960,24362,560,10501
132,1,732,2373,4827,5358,2269,3516,3106,25015117,24185,451,132
998,1,5424,6052,4827,4080,3182,4931,6031,25028512,21778,433,group_2120
2363,1,5838,1195,3942,3630,1009,4931,1903,25001816,22543,29,2363
8089,0,4931,4185,430,4162,4345,4613,5937,10140272,24398,285,8089
5497,1,5795,6511,2167,5358,2372,4931,2680,20007866,28063,630,5497
10861,0,4505,2730,192,4748,3565,4931,760,40021118,29845,71,10861
10325,0,6537,5372,2210,233,2522,2545,6031,10005527,20502,146,10325
6931,0,1495,3781,1621,1440,2929,4931,421,40014148,27778,138,6931
1328,0,1049,7097,4827,5358,3860,4931,6031,60059118,20343,478,1328
5519,1,2578,2387,4697,5162,5023,3411,117,35003140,28937,68,5519
2451,1,4967,3878,2874,373,4088,2016,1104,50066205,20577,377,group_352
2829,1,2409,2104,1057,5358,6289,4379,1072,10241441,28810,658,group_578
9582,0,3531,3820,134,1680,306,4931,798,35017753,28593,556,group_2129
4091,0,3414,7473,4827,5358,6388,4931,784,35008790,27603,459,4091
8729,1,6409,3009,161,5358,5709,4931,6031,20017918,28289,303,group_2131
5668,0,5898,6850,4827,1447,840,2453,6031,20006671,28818,121,5668
3192,1,5929,2393,303,4586,6388,1920,2633,80050847,28092,432,group_2133
2733,0,2256,3131,4518,1825,223,4890,3919,35018454,24373,484,group_2134
2543,0,5081,3240,578,5215,1697,4931,5189,40006290,27750,46,group_2135
9323,1,760,442,1199,1388,2109,1168,6031,25016772,21286,556,9323
8230,0,2876,4008,3072,1541,1380,4931,6031,10310617,21733,25,group_2137
3786,1,3172,2009,480,310,4564,4931,1932,35003704,26182,3,3786
6068,1,5203,5413,4827,4022,1019,2345,3720,10586423,25873,173,group_2139
3235,0,3482,2982,1275,2608,6281,2252,6031,30022304,24737,344,group_2140
3387,0,2315,1639,816,3430,5232,1292,6031,30014641,22466,363,3387
808,0,4543,5549,3719,2199,6388,4931,501,25029559,28985,64,group_2142
1715,0,371,3730,530,4910,427,4171,2015,90012742,26475,441,1715
4728,1,1733,7473,455,3215,4239,4816,6031,60043474,28657,173,group_2144
9873,0,1057,2263,3743,5358,733,1611,4447,35024409,21901,473,group_2145
4685,0,1817,4382,3088,5358,5321,4931,6031,25004380,25479,194,4685
5306,1,1502,1400,4279,2866,2129,4931,3078,10277159,26675,448,group_2147
7737,0,2780,2802,669,4398,6388,3481,3952,20017180,24353,220,group_2148
6183,0,2550,147,1152,5358,6043,2044,6031,30004767,26699,152,group_494
2793,0,6320,864,3575,5207,5829,4931,2491,20000640,24872,75,2793
10207,0,2502,7473,4827,2122,1983,4931,6031,35010104,26929,209,10207
2422,0,560,5429,4410,4797,2535,4931,3299,20005369,22609,368,group_2151
301,0,5782,1085,239,2839,6346,4931,4179,25010766,29524,78,group_127
7455,0,3439,6052,4827,5358,2904,4931,3865,25013773,22583,123,7455
10481,0,3910,7473,4827,5358,999,1172,6031,25033059,26368,18,10481
7834,0,3760,6862,2452,1617,4065,1826,6031,25012819,29286,405,7834
9798,1,2683,809,4806,1369,2722,4931,6031,10462089,27532,388,9798
3092,1,5417,2435,2109,1379,4047,3216,3290,10537506,24043,28,group_2156
9212,1,5146,7382,3545,2176,3470,4931,6031,10437072,24875,75,group_1499
1938,0,5106,6679,2639,4762,4197,2442,6031,40021507,22302,596,1938
6722,0,3362,1653,2518,5358,6113,4931,4934,10096839,22054,351,6722
10445,1,4389,6079,4827,3667,6388,585,6031,10297312,23983,631,10445
3710,0,1887,3741,1007,2796,5066,442,3042,35013563,24963,479,3710
5908,1,3098,7473,4827,5358,4967,4931,6031,20001288,28701,673,group_428
4913,1,258,7215,2118,2896,2653,4931,4948,70012425,29306,61,4913
7805,0,2662,7237,3554,4072,2074,2923,1787,35024639,26996,242,7805
76,0,1335,2823,241,5358,2389,2927,4024,10563277,28728,128,group_2163
235,1,1833,691,116,5358,6388,270,6031,35011077,21871,244,235
8835,0,4373,6716,310,4306,3350,4931,248,60051493,20805,135,8835
3688,1,2329,1447,869,2355,3557,314,6031,35001128,21357,529,group_2166
4888,0,4777,5638,4196,726,3994,3673,3789,90011913,28747,452,4888
9731,1,5362,5496,3223,5025,3926,4931,6031,90001499,27147,554,group_1129
10076,0,60,2509,4827,854,3077,785,6031,40010031,20864,387,group_2168
909,1,5053,6246,4827,3485,6388,2961,1152,10448554,22376,193,group_2169
6306,0,5355,3896,1962,5358,1747,4199,6031,35013399,22266,356,group_2170
1131,1,263,5084,3511,3688,6388,1318,4298,10215188,24567,515,group_2171
6162,1,536,2258,3472,5184,2116,4931,6031,30009140,25997,469,group_2172
3787,0,5773,2995,2819,2435,2737,3461,6031,10033362,25707,569,group_2173
9647,0,2410,7251,4827,427,3402,4931,3807,90016586,24524,228,9647
1982,1,5456,1988,2950,3374,5711,1050,1137,25026477,24596,354,group_2175
8271,1,4874,1254,1809,100,1228,347,6031,10386904,20362,234,group_2176
1206,1,5710,3324,4827,4990,5294,4931,1982,20008755,29715,281,group_2177
2712,1,3674,6770,1551,5358,2265,1296,6031,35025832,20803,211,2712
8660,1,90,5165,2294,962,4011,2260,6031,30022709,26399,150,8660
8658,1,2120,7473,4827,739,6388,4366,6031,25025262,23157,585,8658
145,0,4246,5201,418,3231,278,4160,6031,10195199,23867,443,145
5493,1,2897,764,2087,5358,5719,4931,5496,25030554,28543,71,5493
9211,1,3616,643,960,740,4090,4931,1815,20009170,22071,568,group_2183
1635,1,5752,5726,4827,5358,3329,4931,6031,10370069,21017,227,1635
933,1,301,1652,4387,4041,70,4931,1155,90009223,26216,665,933
6099,0,3566,201,2134,4309,5107,1248,5504,10043033,22042,578,6099
4363,0,3606,2663,1625,920,2186,4931,6031,30014292,26059,266,4363
3444,1,1980,80,1026,4890,63,3671,3271,20001510,23745,442,group_2188
912,1,6491,3493,1025,2991,4921,4931,6031,25009108,28791,384,912
2673,1,3378,2039,136,3653,638,2580,2461,10227191,28591,670,2673
1528,1,770,5874,4659,5358,527,4931,6031,25020873,21466,654,1528
7021,0,3450,7473,4827,5358,6388,2432,1421,25031078,23409,144,7021
10094,1,405,5678,3897,3360,2225,4931,6031,60000258,29372,279,10094
1902,0,5102,7423,3961,372,6388,1231,5751,30000497,21714,670,group_2194
6388,0,5335,1462,4827,3298,1788,1115,4224,25024847,27836,290,group_2195
3541,0,5287,3227,3390,5358,2772,2524,6031,25010492,21056,178,3541
4088,1,5682,7473,4827,339,4209,4931,6031,25031527,23368,111,group_2197
6629,0,5544,4845,4827,4934,6388,4562,6031,35014998,27173,658,6629
7913,0,5487,919,2313,5174,6388,4567,2521,25033280,23777,404,7913
10282,1,534,1914,1036,4102,6388,43,2681,35030408,27732,606,10282
5344,1,2111,1655,4613,5358,2070,4931,5441,70049961,29784,529,5344
3593,0,2073,2553,878,5358,2216,3825,6031,90020111,20238,492,3593
8702,0,5399,4176,4174,665,3554,914,6031,80055958,27651,293,group_2203
374,1,3879,5008,3364,5358,6388,1749,6031,70044226,27004,92,group_1477
2193,0,2477,5177,1513,4885,1949,4931,6031,10120505,26394,336,2193
9850,1,1771,1574,4827,5358,3567,3970,1176,30004485,23174,333,group_2205
9976,1,4337,4914,4711,5358,2274,1051,4213,25030224,23861,507,9976
6425,1,5536,2388,4827,1817,1497,1149,6031,35025514,25341,191,6425
5248,0,4523,5813,3308,1728,466,4931,6031,30015211,23296,710,group_373
10163,0,343,1933,3247,2584,1401,4931,6031,20016692,21214,496,10163
10618,0,3249,1854,2162,1119,3705,4931,3227,80018663,21718,424,10618
1700,1,846,4640,2108,3431,2560,4931,3278,40009692,24761,257,1700
830,0,5258,1876,182,3274,1688,3001,6031,40002486,23336,395,group_43
9917,0,1989,730,1515,2377,124,1196,734,35021419,20515,436,9917
10444,1,3369,2257,4827,5358,5606,710,1064,25006030,28441,381,10444
2064,0,3636,230,4827,1827,1292,1188,987,25028816,28999,423,2064
5091,0,3489,6994,1495,5358,4742,922,6031,10298650,24751,409,5091
1242,1,260,7365,4827,5358,5331,4931,6031,25006498,28547,602,group_1800
3456,0,5516,2682,1522,3504,3446,1947,6031,35028460,29314,139,3456
5640,0,3663,991,4827,4822,5186,4931,1098,35024555,22707,17,5640
1417,0,5131,7395,1618,5358,6136,868,6031,35024113,25880,487,1417
10160,0,1139,5932,510,3122,305,4931,6031,35021734,22198,718,group_2218
2514,1,4835,946,4827,4454,6388,1612,6031,25019602,27569,502,group_2219
9340,1,4106,2206,3061,5358,816,2669,4794,50028909,27384,564,9340
5308,1,4685,6137,2772,3574,6388,3205,681,30018026,27799,334,5308
7870,0,6187,7473,4827,5358,2851,3420,4769,30001855,27532,593,7870
2926,1,1781,1689,1527,4735,552,4931,6031,25021748,27105,212,2926
7775,0,4682,3344,3540,1954,1016,3966,3544,10203621,28825,91,group_2224
1832,1,5563,1011,4827,5140,831,4931,4296,25002038,25049,593,group_2225
1673,1,5127,6671,2011,2629,5933,3544,4910,35014381,26041,657,group_848
1515,0,3995,5161,2238,84,789,3373,4558,10308325,27786,371,group_2226
7410,1,6,6591,2250,3277,5597,1370,6031,20001391,21165,81,group_968
2232,0,6090,6699,4672,62,3478,4720,6031,35012097,21040,445,group_1889
4078,1,960,6310,3251,5358,2358,4931,1264,25040096,20414,342,group_2227
2737,1,3890,7308,1086,2959,3699,3497,52,25003300,22272,486,group_861
784,1,4599,7393,3749,5358,4711,4931,6031,35030973,28501,646,784
10300,0,4723,1347,2768,4240,389,3583,6031,50013856,23481,62,group_2229
9638,1,5951,5180,1990,5358,215,4931,6031,80044939,25907,391,group_792
9459,1,3150,3555,4827,2400,6388,1284,1067,30011550,21762,463,group_1374
2677,0,4377,7473,4827,3048,2815,4176,6031,10279953,28022,345,group_2230
2866,1,1938,2675,4421,651,3420,4931,6031,10013995,27462,698,2866
4776,1,2811,3932,4827,5358,953,4192,5715,25027190,23176,571,4776
10206,0,6110,134,4827,2144,2188,4931,510,35002763,24904,606,10206
9767,0,293,5719,1343,3726,1703,444,1246,20021338,29647,728,group_2234
2602,0,2664,1116,448,2811,4739,4931,4166,20021103,25626,499,group_2235
3932,0,5530,5863,1134,4006,3944,4594,6031,10002689,20802,653,3932
3686,1,3817,5075,3205,3216,2253,2767,83,40011500,29869,98,3686
1330,1,3423,1216,3955,4082,3797,365,6031,35004754,25744,48,group_2238
3330,0,1457,2527,4827,1064,4410,465,6031,30005597,24791,206,3330
10961,0,6158,6686,2346,5358,5176,4170,6031,40019373,26714,722,10961
7553,0,2298,5414,726,3171,5550,3657,2080,25007914,26065,120,group_1166
4434,0,6070,5904,3819,5358,5233,2183,1909,20008330,28879,154,group_2241
5478,0,4709,513,1091,635,2954,4931,6031,90007074,27268,19,5478
10973,0,1852,3431,4451,5358,4582,4931,6031,90017034,28968,578,group_1117
1794,1,5209,5623,3944,2345,319,1186,6031,35019813,24496,136,1794
6546,0,2740,7473,4827,3877,6388,4931,4430,35014460,28976,432,group_2244
3858,0,5954,3771,712,4205,5081,4931,4797,35027010,26739,322,3858
5404,0,4755,3470,4827,3595,3955,1247,1660,35020921,27847,317,group_2246
7277,0,2227,2251,4788,1108,2871,4931,6031,20012022,24700,728,group_2247
1565,1,1534,6827,336,2919,3391,2766,5150,40008763,28640,149,1565
9722,1,6303,7284,77,2134,1997,1853,6031,90000299,21982,606,group_2249
10365,1,4732,1925,2753,1193,1988,4931,1545,25016323,26993,175,10365
8539,1,2620,3508,1095,5358,1701,2493,4672,25002621,22327,540,group_540
8719,1,4986,5786,2932,5358,5854,1104,992,20013283,27787,456,8719
5819,1,5775,2964,1702,2406,2320,3941,6031,25021961,26943,537,5819
8312,0,5561,3532,4015,1196,4996,3049,2276,25020556,27986,138,group_2253
7514,1,2878,1704,2048,4281,1908,263,3437,20015483,23748,526,7514
6168,1,1642,797,3339,3912,5927,2721,6031,35020119,29641,504,6168
6969,0,4877,5712,2952,4836,5325,813,6031,10074608,27389,127,6969
10237,1,762,7473,4827,5358,2436,859,6031,30015174,28114,654,group_2257
480,0,1340,6060,4827,4341,5073,2478,6031,10584322,21209,593,480
10080,1,6140,813,4113,582,3555,4509,3239,25039393,29357,266,group_2259
7502,0,788,3527,466,3915,893,918,793,40000422,29941,406,7502
2079,0,2616,1210,3487,1840,3944,1145,6031,90000448,22099,722,2079
3588,0,723,2082,453,5358,6388,2829,3032,10089493,25160,692,group_1155
6282,1,6254,7089,408,4376,5836,2917,3769,10180123,25214,282,6282
10840,0,1395,5000,4827,13,3088,4915,6031,25014682,26241,140,group_2263
2336,1,4798,4684,2639,953,6388,1030,2540,90009792,27448,648,2336
5071,0,5174,706,678,916,5131,1412,6031,10125874,28422,517,5071
2017,0,1833,3726,896,5358,5239,2639,652,90014831,20166,524,group_2266
10538,1,5694,7025,111,3500,3918,2216,5374,25021477,26847,488,10538
8687,0,3588,6307,13,4225,1859,4931,5856,10314651,21183,682,8687
8425,1,5259,3143,2758,1987,4245,4931,2159,10334923,26060,558,8425
10718,1,1344,815,1458,5333,833,129,5514,35021213,20025,613,10718
10043,0,5385,3697,913,5358,722,4931,6031,35027230,21633,85,group_2271
9695,0,3546,7473,4226,5358,2292,317,6031,25009933,20569,252,9695
8740,1,1769,3717,3214,1747,144,4284,6031,25009042,20092,652,group_1720
3682,0,5330,4605,4827,5358,1892,4931,5305,25029268,23508,6,3682
4043,0,5444,532,1610,2231,5336,4081,6031,10297872,21103,82,group_2274
2412,0,1291,7473,3524,827,5875,4931,1737,30021759,20716,446,group_240
10062,1,3424,1431,4827,1554,5941,2353,6031,10489435,22740,451,group_2275
1259,0,2788,7473,4827,4300,3806,4913,5370,40009308,23658,238,1259
9143,1,3899,4387,3735,5358,5367,3280,6031,70028522,29057,662,9143
6042,0,4972,4264,4249,2498,6079,4931,2230,10281728,28690,166,6042
6868,0,4184,6535,2700,5358,3398,2918,1847,35008552,20266,318,6868
2568,1,4054,4379,4827,1810,6388,3831,6031,10468885,22301,1,2568
9139,0,2418,6231,4125,4528,2499,3537,6031,80022733,25428,100,9139
5539,1,4125,4115,792,5358,3992,3320,6031,10346298,20179,587,group_2282
5269,0,2234,2063,4774,5358,1809,4931,250,35020727,28747,605,5269
2084,0,3492,4509,2132,5358,5583,4209,4470,35003829,28605,610,2084
9953,0,6359,1352,2546,5358,3187,4931,395,50050071,22238,633,9953
3886,1,1833,3726,896,5358,5239,4931,6031,90014831,25749,51,3886
9821,0,4363,476,1452,5358,1166,4107,6031,10391767,27975,553,group_579
1353,0,5708,1734,3236,5358,3285,2400,6031,25013428,25445,628,1353
4751,1,3547,5965,2006,3455,4246,4316,6031,25015203,22270,591,4751
934,0,1910,3946,4827,5358,6388,2579,6031,25003295,24566,243,group_2289
3382,1,1396,5386,1837,4857,47,944,1878,70008334,22965,303,3382
10418,1,4048,7473,4827,1257,3577,4931,6031,25038623,25023,184,10418
214,0,523,5340,2138,1339,2968,2409,6031,30014721,23803,237,group_2292
2988,1,1472,3101,363,469,5791,4931,5958,25017421,21755,637,group_2293
5751,0,3529,4813,4827,1962,223,2757,3585,90006668,25419,599,5751
3929,1,308,6124,3074,5358,1807,3499,6031,10364511,21367,605,3929
3560,0,2983,2412,2032,5358,6198,4931,1612,40019403,26229,411,group_2296
6044,1,3224,16,4827,133,880,4931,4449,35024158,24139,254,6044
2148,0,4693,3843,3442,5358,6005,2012,261,25020034,26718,507,2148
8319,1,1754,5616,4824,992,4233,409,2150,40010886,27640,91,8319
7154,1,956,6014,797,5195,1011,3681,6031,25013193,23247,0,group_2300
2296,1,4218,1889,2778,1511,4781,4931,387,10366961,28581,371,2296
4695,0,1058,5064,1086,205,978,2994,6031,25026909,24074,86,group_2234
6905,1,2632,7473,4827,5358,1494,4320,1047,35031617,26974,520,6905
9583,0,1670,2358,2791,4689,3476,326,6031,90000760,20629,174,group_2303
5541,0,5833,5370,331,5358,2632,3630,6031,10546791,23791,212,5541
11021,1,3825,4339,2898,2112,972,4931,6031,30014505,28179,308,group_1278
1298,0,3399,7473,4827,5358,3208,4931,6031,25022370,28192,158,1298
9693,1,5704,4704,4827,5358,6388,4678,6031,25014771,20655,401,group_568
9739,1,6067,1849,2133,1885,1168,432,4226,25018560,28934,80,9739
9173,1,5565,2966,3434,2187,2618,2729,6031,35015888,29458,431,9173
9452,1,947,2615,972,5358,1430,4821,6031,30012596,25921,134,group_2308
1889,1,425,2576,4766,5358,6388,4289,6031,25019264,23372,89,group_2309
10806,1,3282,3944,4827,272,454,4931,4174,25030396,27095,78,10806
8122,1,3562,6177,2710,5358,5760,1096,2378,35010920,28636,713,group_2311
9230,1,3861,2634,4827,2853,1415,4931,672,20001745,29899,494,group_2312
3416,1,3590,4471,2289,4884,6062,4931,3008,10184845,22175,653,3416
6120,1,5092,7473,4827,5358,6388,1108,5905,50022875,26829,317,6120
9056,1,1926,7191,4827,4590,539,4931,4110,25001466,25656,536,9056
1990,0,6469,6186,2871,1141,59,398,4690,10581979,25214,118,1990
9971,0,1056,3804,2608,3621,2716,4931,5259,80001269,23754,164,group_2317
2203,1,5066,2237,3603,5079,1796,4931,4788,25017040,20720,225,2203
8705,1,2122,7473,1191,4547,673,4931,1688,35025103,20101,233,group_2319
5787,0,5799,489,1401,5358,4135,4931,6031,90011381,27777,222,5787
6687,1,2140,6780,833,4859,4780,4931,1927,90022377,21051,581,6687
325,0,5544,4842,4010,2953,3960,4562,2322,35014998,27750,154,325
7819,1,4534,4073,1902,5358,5499,480,6031,25010989,20374,320,7819
5981,1,2234,758,4827,302,863,1515,6031,35020727,26137,314,5981
10785,1,4837,6322,4827,5358,6388,4931,4695,25020713,21779,112,10785
4064,1,1692,5198,796,5358,937,4931,6031,40009028,28157,460,4064
8022,1,510,46,3880,1073,3046,1660,6031,25031971,23334,255,8022
2238,0,2723,398,3038,3321,3978,3816,6031,30018130,24246,123,2238
8397,1,6543,6000,4827,4642,520,4931,1051,70023138,25365,24,8397
6272,0,5568,5224,668,4189,6388,4931,5539,10311171,24722,680,group_658
9635,0,4775,4073,1896,5358,5635,480,6031,25010989,28622,156,9635
4177,1,3207,796,1707,3578,383,3022,5825,35021635,21543,718,4177
1897,1,2545,2314,4570,937,1371,3433,2160,20022134,27565,265,group_1192
5528,1,3510,1218,4809,3347,3608,4931,6031,10211633,22483,124,group_2332
8468,0,1743,5937,3110,5358,949,625,6031,35025398,25497,542,group_2333
2208,0,1417,3524,4827,3845,4290,3865,2070,25029352,25452,494,group_2334
6994,1,3177,5805,2830,2372,5330,1842,6031,35027161,22155,416,group_1011
9213,0,6489,2432,1561,5358,4119,4931,6031,25039516,29376,349,9213
2361,1,3871,5181,1870,2397,1484,2699,529,35023381,26463,135,group_1680
5498,1,5969,4967,4827,5356,6388,591,3774,35003381,20889,486,5498
3490,0,4499,1225,466,4471,6388,373,1764,30008297,20001,91,group_2337
10707,1,2062,1355,146,884,5534,4931,6031,25017321,28216,216,10707
6239,1,4409,1688,616,5358,4553,4931,6031,35001890,28571,238,group_2339
4239,1,304,4340,3733,2037,5097,2336,6031,30013020,26691,328,group_2340
4974,0,4785,2504,1843,1615,3428,4106,6031,35019738,21327,347,group_1324
1866,0,2170,7140,2704,5358,352,4931,3738,25008304,20642,183,group_2341
3791,1,5916,3426,4684,3300,3351,202,6031,20012474,20389,596,3791
1141,1,3272,819,1419,5203,2110,2028,5742,30009023,29473,398,group_2343
8668,0,3809,74,1683,5358,5723,4931,5832,25040146,29158,237,group_2344
6180,0,1961,4847,4827,5358,5582,4302,425,35012656,27066,46,6180
4973,0,5459,739,4827,2229,2168,4553,6031,10062769,29173,251,4973
3708,0,2753,573,4377,5358,4564,723,2689,10168224,27801,711,3708
6899,0,3696,1754,3105,5358,1752,3734,6031,20015932,21499,520,group_2348
1065,1,4841,7473,4206,4875,3930,3647,6023,60042492,24348,723,1065
2961,1,2818,4606,4827,5358,6388,4868,2468,30006087,24592,269,group_2350
10243,0,1961,3559,4827,3176,5069,4302,6031,35012656,22655,227,10243
1366,0,4732,1925,2753,1193,1990,2846,6031,25016323,20342,709,1366
10996,0,3513,3706,1849,4549,4108,3178,5495,35025976,21839,663,group_2353
3391,1,5876,6636,4827,2209,6388,3585,40,30010773,27032,440,group_2354
4898,1,2734,7473,4827,5358,6388,3431,6031,35026223,28292,724,4898
7627,1,389,6736,2193,3904,470,4931,6031,50028749,27191,84,group_2356
8709,0,2474,7324,4068,735,3559,2896,6031,10583729,29133,40,group_2357
744,1,5566,7317,604,5358,3993,3202,6031,10296790,21206,602,744
5612,1,618,3500,1249,5358,1236,4931,3830,25014428,27397,226,group_1351
10134,1,821,3888,2055,4619,1634,4572,2514,25022671,21131,346,10134
1987,1,598,1374,4827,3244,3014,3156,6031,35012535,26801,594,1987
1411,0,2303,467,4173,4037,1563,929,1412,35023270,28729,564,1411
304,1,1978,1369,2977,2310,4288,2885,6031,25018581,24526,538,group_2362
6527,1,1189,6252,4827,5358,6388,35,6019,40005619,29672,232,6527
2197,0,2724,3299,1554,4637,3762,2394,6031,10187182,26696,57,group_1447
1258,0,469,5532,2489,5358,2749,2121,2781,60017917,24627,427,1258
4462,1,4226,1110,4827,1133,5113,2946,6031,10187225,23798,654,4462
10189,0,1624,19,1548,5358,6388,4931,6031,90016561,26238,434,group_2366
807,0,2972,6696,4785,5358,1066,2041,6031,35025629,22463,677,group_1647
7374,1,4762,3318,3681,5358,1041,2659,1307,25022359,21020,272,7374
3215,1,3634,229,1844,1038,1292,1188,6031,25028816,25854,244,3215
4379,0,3189,4919,386,3284,5860,4931,6031,10509659,28067,200,4379
6296,1,119,2089,832,5123,5539,3735,6031,20005428,29019,174,group_182
10878,1,5600,2720,4827,4033,4236,4931,6031,25035351,24346,516,group_833
7755,0,3528,4378,1725,506,2840,4931,6031,35009894,24787,388,7755
7061,0,2584,3214,1108,5358,1,4931,4440,10116627,22934,357,7061
2235,1,5981,3807,4695,1751,2468,4931,6031,25011808,29712,641,2235
8905,1,3677,3767,4381,5358,1513,3563,6031,90023836,26256,657,8905
7486,1,2078,1765,669,5358,4879,180,6031,60026340,29449,461,group_2374
